Timeout before autoexit passed in: -1
Identifier passed in: 26160
17:27:24.555154 | INFO    | fractal/logging/logging.c           | init_logger                   :108   | Logging initialized!
17:28:27.631140 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:27.631158 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:27.631169 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:27.631214 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:27.631224 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:27.631278 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:27.631296 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:27.631313 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:27.631385 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:27.631396 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:27.631412 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:27.631487 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:27.631496 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:27.631534 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:27.631625 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:27.631642 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:27.631648 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:27.631654 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:27.631661 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:27.631675 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:27.631690 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:27.631713 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:27.631740 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:27.631775 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:27.631785 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:27.632271 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:27.632285 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:27.632291 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:27.632321 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:27.632332 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:27.632339 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:27.632366 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:27.666550 | INFO    | server/handle_client_message.c      | handle_iframe_request_message :391   | Request for i-frame found: Creating iframe
17:28:27.674548 | INFO    | server/handle_client_message.c      | handle_ping_message           :245   | Ping Received - Ping ID 85
17:28:27.718525 | INFO    | server/handle_client_message.c      | handle_iframe_request_message :391   | Request for i-frame found: Creating iframe
17:28:27.769845 | INFO    | server/handle_client_message.c      | handle_iframe_request_message :391   | Request for i-frame found: Creating iframe
17:28:27.822601 | INFO    | server/handle_client_message.c      | handle_iframe_request_message :391   | Request for i-frame found: Creating iframe
17:28:27.874552 | INFO    | server/handle_client_message.c      | handle_iframe_request_message :391   | Request for i-frame found: Creating iframe
17:28:27.888784 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:27.926559 | INFO    | server/handle_client_message.c      | handle_iframe_request_message :391   | Request for i-frame found: Creating iframe
17:28:27.978575 | INFO    | server/handle_client_message.c      | handle_iframe_request_message :391   | Request for i-frame found: Creating iframe
17:28:28.030517 | INFO    | server/handle_client_message.c      | handle_iframe_request_message :391   | Request for i-frame found: Creating iframe
17:28:28.048282 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:28.048304 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:28.048310 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:28.048316 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:28.048321 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:28.048342 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:28.048353 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
